,id,url,content
0,76854556,https://api.zhihu.com/articles/76854556,2020年初级会计将要迎来重要的9月，报名简章即将出炉。关于2020年初级报名条件，网友有诸多猜测，其中涉及一条“限制专业报名初级”的条件，引起广泛争论首先看看网友的意见：同意限制专业报名：反对限制专业报名：从网友的反馈来看，有持赞成意见的，当然也有持反对意见的。初级会计限制专业从何说起？按照《会计改革与发展“十三五”规划纲要》第八条实施会计人才战略的规定，我们明确看到：到2020年具备初级资格会计人员要到500万人左右。很明显，原本2020年要完成的目标，到2018年就已经快要达到饱和了，2019年数据还未完成出来，但是从通过率估算，饱和程度非常之高。大家都看到了从司考到法考的变迁，于是开始担心初级会计考试会不会限制专业呢？2020年初级考试会不会限制专业？很多考生留言问高顿君，高顿君要给大家一个行业内的推测：不会的。会计从业资格考试取消后，初级会计职称成为会计行业的新门槛证书，而初级会计考试的报名门槛比较低，对于工作经验没做要求，学历要求也只设置在高中毕业及以上学历（普通中专、成人中专、职业中专和技工学校合格毕业生也可以） 。而高中学历并不存在很强的专业区分，所以如果初级考试要限制专业，那么首先要做的是需要提高学历门槛。高顿君预测，2020年初级报考专业限制的可能性极小，这样的改革还需要综合考虑各种因素，所以在短时间内，初级考试的报名条件仍旧是高中以上学历，不限专业。如果初级限制专业会怎样？1、会计人才结构单一取消会计门槛的初衷是为了优化会计人才结构，吸纳更多的精英人才投身会计行业，如果限制会计相关专业的人才才能报考这些证书，对于一些非专业人才，是否会有新的规定？还是沿用会计人才的一些要求呢？这些都是需要细细规划的问题。2、非专业人才入行受阻从会计人的工作内容来说，随着经济的发展，企业对一个会计的需求已经不止局限于账目报表的制作和填写这些基础性的工作。初级会计职称作为如今会计行业的门槛证书，一旦限制了专业，就失去了很多非会计专业人士的加入，会计人才发展方向就很单一，不利于人才的产出。限制专业将带来哪些影响？1、控制会计行业基层人员基数随着会计证的取消，越来越多的人选择备考初级会计职称，然而行业对初级的需求有限，报考人数增多，考证的竞争就会加大，限制专业可以先刷掉比部分专业基础比较薄弱的人，从而达到控制行业基层人员基础的目的。2、提高会计人员专业素养限制专业意味着报名考证的基本上都是专业考生，对会计相关知识以及会计行业都有一定的了解，相对于之前人人都能考会计从业来说进一步提高会计从业人员的专业素养。3、促进会计人员自我提升限制专业，从业人员都有会计基础和相关的经验，大家基本上水平差不多，在晋升和加薪上面竞争会更大，有能力者上，直接促进会计人员的自我提升，考取更高级别的证书，汲取更多的会计知识，不断总结，不断超越。高顿财经会计职称考试研究中心的专家指出，初级职称是否限制专业有利有弊，会计人应当辩证的看待问题，在报名条件没有确定之前，要进自己最大的努力去提高自己身的专业水平。对于会计这个低门槛的行业，放开限制是大势所趋，初、中级会计职称也不再需要会计从业证才能报考，将会有越来越多的限制被打破，有能力者上没能力者下。给非会计专业考生的建议！在专业不符的情况下，非会计专业的学生应该弥补自己的劣势，凸显自己的优势。非会计专业的学生半路出家，普遍存在基础薄弱，缺乏基本的会计思维，对于会计原理一知半解，学习起来比较吃力，不能够灵活运营。去年初级会计考试新增了管理会计的概述、资产负债表的填列等考点，由于考试考点较多，题型设置灵活，综合性比较强，非会计专业考生的合格率还是低于会计专业的考生的，从侧面反映出了非会计专业考生的基础薄弱问题。在一般情况下，证书&gt;学历&gt;专业。所以多考几个含金量比较高的证书，对于非专业学生而言，建议从初级会计职称证书开始到中级会计职称证书，如果有能力的话还可以考虑CPA；如果想去外企或者出国工作的话还可以考取ACCA、USCPA这些国际认可度比较高的证书。附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
1,76843685,https://api.zhihu.com/articles/76843685,最近和Excel图表杠上了，这么今天小编再分享一个分层柱形图，特别适合房地产公司使用。上图中，浅灰色是楼房的总层高，而深色代表已建层数。和常见的柱形图不同的是，上图可以用图形显示层数。看着很高大尚，其实制作步骤很简单。下面跟小编一起做吧。楼房建设置进度表：制作步骤：1、制作图形分别插入两个矩形，一个填充灰色，一个填充自定义图片，也可以选择excel提供的图案。2、插入柱形图选取表格数据 - 插入 - 簇状柱形图3、粘贴图片分别把灰色和深色矩形粘到总高和已建系列上。4、设置柱形图格式选取图表系列 - 右键设置数据系列格式 - 选中“层叠并缩放”选项。把深色柱子设置为次坐标轴，然后把主坐标和次坐标轴的最大刻度统一设置为36删除网格线、添加数据标签后，工程进度图制作完成！最终效果如下图所示：层叠和缩放可以用层叠的图形显示柱形图的数量，这是今天学习的最重要知识点。当然这个技巧也可以应用到其他行业的图表。来源：Excel精英培训附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
2,76317948,https://api.zhihu.com/articles/76317948,在Excel筛选数据，大家都是很熟悉了。但从一列中同时筛选出符合N个条件的数据，而且是模糊筛选，你会吗？下面是在微信平台上一位同学的提问，小编整理成一个示例。【例】如下图所示，要求从B列的地址中，一次性筛选出包含“青原区、遂川县、兴国县、定南县、白鹿镇、长胜镇”的行。分析：这个题目用自动筛选，需要很多次才可以完成全部筛选，如果筛选条件再多一些，筛选会更麻烦。其实这个问题用高级筛选却变得非常简单。操作步骤：1 把需要筛选的地区放在一列中，然后在另一列中输入公式，用*连接地址：=&#34;*&#34;&amp;D22 数据 - 筛选 - 高级 - 在打开的高级筛选窗口中，选取筛选的列表区域，并选取E1：E7作为条件区域。筛选后的效果如下图所示Excel高级筛选可以实现更复杂的筛选，经常使用筛选的同学建议要好好学习它。来源：Excel精英培训附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
3,76202758,https://api.zhihu.com/articles/76202758,"最近，网上突然流行用动态条形图展示中国近些年的发展变化，排名不断上升的中国（红色条形图）看了让人心潮澎湃、热泪盈框。这么帅气的条形图，用Excel可以做出来吗？当然可以！这不，小编也仿制了一个。（如果有激昂的背景音乐和海量数据，看上去效果会更好）想学？下面就跟小编一起做吧。制作步骤：1、准备源数据把各年的GDP数据横向排列在Excel表中2、插入微调控件开发工具 - 插入 - 拖画出微调按钮 - 右键设置控件格式 - 设置最小值1、最大值13（示例共13年的数据），单元格链接选B15(任一空单元格）3、设置辅助表公式在下面辅助表中设置以下公式B17 =OFFSET(A1,,$B$15*2-1)&amp;&#34;年&#34;B19 =OFFSET(A3,,$B$15*2-1)C19 =OFFSET(B3,,$B$15*2-1)D19 =IF(B19=&#34;中国&#34;,C19,0)设置完成后，只要点击微调按钮，B15的数值会变动，而下面的辅助表也会动态从上面的表中取值。4、插入条形图选取辅助表B18:D28区域 - 插入 - 簇状条形图5、设置条形图格式选取条形图 - 右键设置数据系列格式 - 重叠比例设置为100%再选取Y轴 - 设置坐标轴格式 - 选中“逆序类别”6、插入文本框 插入 - 形状 - 文本框 - 在编辑栏中输入引用公式 = $B$17 按回车完成剩下的对图表和文字进行格式设置（不再详述），最终效果如下图所示：图形总比纯数字直观的多，所以同学们一定要学好Excel图表的制作，它会让你的数据会说话、有感情。你可以把公司的发展过程也做成这样的图表，配上煽情的背景音乐，肯定会让老板感动的。来源：Excel精英培训附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。"
4,76200346,https://api.zhihu.com/articles/76200346,我考证就是为了钱，不要跟我谈理想，我的理想是不考证！2020年初级会计备考正在进行时，一部分小伙伴正在犹豫中，我考初级会计证有用吗？考下初级会计证书能给我带来什么？我考下初级会计能赚多少钱？今天我们就来谈谈钱！拿到初级会计资格证书后，大多数人是从最基础的财务工作做起，普遍是处于出纳、会计或 是审计这样的岗位。对于不同的岗位，薪资水平也存在一点差异。出纳：出纳主要是管理资金出入的工作薪资：一线城市出纳的平均工资约为 4000-6000 左右；二三线城市的出纳收入约为 3000-4000 间。会计：会计岗位等级比出纳略高一点薪资：一线城市会计的平均工资约为 5000-7000 左右；二三线城市的会计收入约为 4000-5000 间。审计：审计是具有权威性的经济监督工作薪资：在一线城市审计的平均工资约为 5000-7000 左右；二三线城市的审计收入约为 4000-5000 间。除了固定薪酬外，审计工资的一部分还来自于出差补贴和加班费。（初级会计师 一般只能担任会计师事务所的审计助理）需要说明的是，具体薪资还受个人能力和公司制度的影响。我们进入会计行业的终极目标就是财务总监，那么各个阶段的会计同行们的工资大概都是多少呢？谈完钱了，考完初级会计证的“钱景”一片光明，接下来该做什么了，那就是备考！预习阶段备考建议：1. 由于2020年初级会计的教材没有发布，主要还是以2019年教材为主，初级会计考试遵从重恒重的命题规律，所以大框还是不会变的，等大纲教材下来以后，对照着改动地方学习就好。2. 学习之前一定要做一个计划，严格按照计划实施，避免因拖延症导致最终备考时间不够。3. 边看书边做题，学习一章做一章的习题，只看书不做题的结果就是觉得看书全会了，一做题的时候就错了，错到怀疑人生，丧失对学习初级会计的兴趣。4. 初级会计《初级会计实务》的会计分录建议大家单独列出来整理一下，有时间的时候看一看，避免最后学的太多记混。5. 初级会计《经济法基础》的记忆的法规比较多，所以建议大家利用好平常零碎的时间，多记几遍，要不最后考试的时候看哪个选项都觉得是正确答案。附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
5,76697970,https://api.zhihu.com/articles/76697970,初级会计考试的考查范围广、命题思路活，对于零基础考生来说，能否找到高效可靠的学习方法，尽快弥补和有基础考生的差距，是极为重要的！下面高顿君就为大家带来2020年零基础考生讲解一番。零基础考初级会计的把握大吗？通过率是多少？目前已有部分考区公布了2019年初级会计考试通过率数据，其中：浙江省台州市2019年全市初级考生共14059人，实考9118人，合格2518人，合格率为 17.91%。陕西省2019年初级会计报名人数为154240人，初级会计实务通过率为28.42%，经济法基础通过率为27.38%。同时通过两个科目的考生为22482人，通过率为20.74%。辽宁省2019年8.2万人参加考试，1.7万人取得初级会计专业技术资格，考试通过率21%。根据财政部数据，2018年非财经专业背景的考生占报名人数比重首次超过半数，达到50.21%，可以说0基础考生已成为初级会计师考试的主力军。小编觉得，初级会计考试并不难，无论基础怎样，只要努力大家都有希望！零基础考生在备考时普遍存在哪些问题？1、教材看不懂：缺乏财务基础，常被一些专业名词搞晕，教材内容理解不准确。2、备考无重点：对初级会计考试情况了解不足，无法分清难点和重点，有时精力分配不合理。3、需要更多学习时间：和有基础考生相比，0基础考生知识点理解慢，做题时思路不活跃，需要更多的学习时间。零基础考生备考时有哪些优势可利用？ 1、备考态度更端正：了解自己的不足，所以更努力，愿意下苦功。2、不受教材变化影响：从头学起，对考点没有错误印象，不会混淆记忆。3、备考针对性更强：针对考试安排学习内容，对知识点掌握的程度与初级会计考试更匹配。看问题的角度不同，劣势也能变成优势！备考时扬长避短，充分利用学习资源，脚踏实地，相信大家一定能一次考过！零基础备考需要多长时间？ 零基础考生需要备考多久才能通关初级会计考试？其实，需要备考多久还是要看考生自身的学习能力和学习效率。如果你的学习能力很强，学习效率也很高，那需要花在备考上的时间相对来说就会少一些。一般来说，建议同学们按照预习、基础、强化、冲刺，四个阶段来安排备考，整体备考时间最好不少于3个月。目前2020年考试大纲暂未发布，同学们可以利用2019年的教材进行预习阶段的学习。零基础备考是先学一科，还是两科一起学？ 初级会计考试科目包含《初级会计实务》和《经济法基础》两个，这两个科目的考核方式均为无纸化机考，考试题目全部为客观题。对0基础考生来说，实务科目的内容较为陌生，且专业名词较多，学习难度更高，但是由于考生须在一个考试年度内通过全部科目的考试，且两个科目的内容互相联系，所以建议大家两个科目搭配学习，不要偏科。这就是典型的偏科案例~零基础备考自学好还是报辅导班好？ 零基础考生的专业知识欠缺，入门难、理解慢，自学耗时耗力，需要同学们有强大的自控能力和坚持到底的决心。因此，建议急需取证的考生寻求专业老师的帮助，系统学习初级会计考试内容。市面上的辅导课程很多，考生在挑选时，一定要擦亮双眼，选择那些师资力量强、学员口碑好的辅导机构，多听几节试听课，找到真正适合自己的辅导课程。零基础考生怎样听课效率高？ 首先，在学习课程前，可以先使用辅导教材熟悉相关知识点，对不懂的地方重点标记，在听课时带着问题听，有针对性的理解记忆。其次，要尽量选择在没有干扰的环境下备考，听课时要认真，保持专注的学习状态。最后，还要注意把握学习内容的层次，区分重点与非重点，并定期复习，巩固学习效果。零基础备考初级会计有哪些学习技巧？ 1、根据考试安排和个人情况制定合理的备考计划，尽量详细明确。2、合理分配备考精力，重点内容要理解到位。3、充分利用碎片时间，将学习资料存在手机里，有空闲就抓紧学习。4、坚定备考信念，强迫自己坚持学习，不打退堂鼓。5. 发现问题立刻解决，不给自己拖延逃避的机会。6、不盲目采用题海战术，做经典的、有价值的题，错过一次的题，争取不再错。7、定期复习，重要考点要反复记忆，，温故知新。预计2020年初级会计报名将在11月开始，建议零基础考生抓紧时间破冰备考，做好知识点预习，祝大家如愿取得初级会计师证书！成为更好的自己！附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
6,76196034,https://api.zhihu.com/articles/76196034,高顿君今天要跟大家分享下初级考生的拼搏历程：他们是如何备考初级的？又是如何克服备考中的困难的。你会发现，在初级这条道路上坚持的，不止你一个人！高分学霸是如何炼成的１、零基础半路出家做会计，《经济法基础》考了9０分。我是一个零基础半路出家学会计的，同时也是一个妈妈级考生，由于工作的需要，自己的会计知识储备不够，从业资格考取又取消了，我决定考取初级职称。我是从去年10月份开始备考的，每天挤时间看书听课，每天下班回家吃完晚饭首先要辅导孩子作业，等孩子洗洗睡觉后我才有时间自己学习。每晚学习两个小时左右。高效率的听课。我每次听课前先预习一下，然后带着疑问听课，听完基础课认真完成经典题解上的习题，有疑问的题目我就请教高顿网校的老师，老师很快就会回答，搞懂每一个疑问。高顿网校的老师真的给了我很大帮助，让我每天不带着疑问睡觉。２、95后宝妈早5:00前起床，晚上哄娃睡觉后，1０点又开始学，她初级一次19０分考过！我是一位95后宝妈，孩子还小，特别的黏人。平时都是我一个人在家带孩子，买菜做饭，做家务。能利用起来的学习时间就是晚上孩子睡了（基本1０点以后），早上孩子没醒（孩子每天5点起床），中午睡午觉（孩子睡，我也定好闹钟只睡半个小时然后起来看书）。从1８年9月准备报考初级，18年的书还没出，因为18年取消了从业，我就利用这段时间，把从业的书找齐提前预习了一遍，为初级铺底。等到12月份的时候初级教材到手了。翻看了目录，我给自己制定了学习计划，每天20页，同时配套高顿网校的题库章节练习。因为看完一遍后印象不深，我又重新复习了一遍，每天零散的时间都在想我哪里的知识没弄明白，没明白的地方又翻书看，在网校看老师的课件。最后的努力也终于得到了回报，非常感谢那段时间认真努力的自己！每一个努力的人都闪闪发光1、大三学生：下决心备考，就付出全力！我是一名大三的学生，这是我大学第一次为了证书而考试，我准备了两个月，孤军奋战，自己一个人一有时间就去自习室，第一次感觉到我有想考过的愿望，上学这么多年我觉得一直没有做成功一件事，所以到了大学之后我更清楚明白自己想要什么，所以全身心的在备考。每天，宿舍的室友们都还在睡觉，我就早早起了床。一开始，的确会有点累，没什么起床的动力，但只要坚持过了一个星期，就习惯了早起。到自习室，我永远都是第一个到，早上花3小时复习《初级会计实务》，下午再花3小时复习《经济法基础》，掌握每个章节的知识点，不懂的就问高顿网校的老师们。两个月下来，我能明显感到我的进步是飞快的!现在，虽然过去了一个多月，但是那时备考的紧迫感我仍然有，我觉得这就是备考的意义，在备考的过程中感到非常艰难，非常累，可是当你做下一件事的时候你就会觉得轻松，因为你在备考的那种经历更是一种强大不衰的力量，也是一种成长。2、35岁家庭主妇：人生无论何时开始努力都不晚。我今年35周岁了，是一名家庭主妇。但我自从报名了19年的初级会计考试，我就坚定了自己拿到初级证书的决心，虽然家里人一开始并不支持我，说这么大了，为什么还要去考初级证书。我没有说什么，只是默默开始努力。因为家里有的孩子在上学，我每天给他们准备早、晚饭占用很长时间，但是我没放弃，一边在厨房做饭一边背书、学习知识点。我购买了初级的所有最新教材，报名了高顿网校的课程，结合老师的答疑和自己平时的总结笔记，我的复习也越来越有计划，越来越有效率。今年的初级成绩出来以后，也值得了我这么久的努力，任何时候，只要决定去做了，都不会晚！如何高效备考20年初级会计考试1、培养实务思维，制定规律学习计划并实施万事开头难，备考初级会计考试的知识也不例外，只有从思想上坚定目标树立信心才能保证学习上的积极性和主动性，行为上又需要付出哪些努力呢?首要环节就是要结合自身情况制定一份合理规律的学习计划并坚定的实施，每天坚持在固定的时间段学习逐渐养成实务思维，避免三天打鱼两天晒网因懒惰或拖延不能长期坚持。２、紧扣实务教材学习，兼顾全名与重点初级会计职称考试命题范围不会超出教材内容，因此初级会计职称教材是学习过程的重中之重。建议初级会计考生要全面仔细地学习教材，至少保证认真看两遍以上，真正做到熟悉教材内容。学习过程中要结合老师的课程和讲义，把看书、听课和做题完美结合起来，地毯式学习基础知识内容的同时还要紧紧把握各章节知识的重点和难点加深理解和记忆。３、善于总结规律，通过比较法重点掌握学习是循序渐进的过程，很多考生都会在初级会计职称考试考前面临学过的知识容易遗忘，遇到类型题目不会灵活运用的问题。想要避免这一问题最好的方式就是在熟悉相关知识点后注意梳理教材中的知识点，结合老师总结的规律及时归纳对比，掌握知识核心体系，再通过定期复习填充框架连接的主体内容，逐渐把陌生考点熟悉化以及复杂知识简单化。４、先理解会计准则，再记忆会计分录初级会计职称考试知识点多而繁杂，仅凭借死记硬背很难通过也不利于日后工作中实际操作应用。会计分录是用会计语言去描述企业的各类经济事项，每一笔会计分录都有既定原理和规律可以遵循，只要做到从原理上理解会计基础准则的意图就能很快&#34;记住&#34;会计分录的内容，把握关键的考试考点。附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
7,76864232,https://api.zhihu.com/articles/76864232,最近，发票违规问题层出不穷，今天我们来学习下发票盖章正确操作，以此为鉴，避免以后出现类似问题。01政策明文规定了，发票这样盖章被罚1万！根据《国务院关于修改&lt;中华人民共和国发票管理办法&gt;的决定》（中华人民共和国国务院令第587号）第二十二条，开具发票应当按照规定的时限、顺序、栏目，全部联次一次性如实开具，并加盖发票专用章。第三十五条，违反本办法的规定，有下列情形之一的，由税务机关责令改正，可以处1万元以下的罚款；有违法所得的予以没收：（一）应当开具而未开具发票，或者未按照规定的时限、顺序、栏目，全部联次一次性开具发票，或者未加盖发票专用章的。综上可见，纳税人在开具发票时正确加盖发票专用章非常重要。那么如何规范的加盖发票专用章呢？今天我们就来看看以下5种情形！02如何正确加盖发票专用章？来看看这5种情况！1、自开和代开增值税专用发票盖章要求有不同吗？增值税专用发票由基本联次或者基本联次附加其他联次构成，分为三联版和六联版两种。如果您是自己开具增值税专用发票，根据《国家税务总局关于修改&lt;中华人民共和国发票管理办法实施细则&gt;的决定》（国家税务总局令第37号）第二十八条，应在开具发票的发票联和抵扣联加盖本单位的发票专用章。如果您是申请由税务机关代开增值税专用发票（非自开专票小规模纳税人可申请代开增值税专用发票），根据《国家税务总局关于印发&lt;税务机关代开增值税专用发票管理办法（试行）&gt;的通知》（国税发〔2004〕153号）第十一条，增值税纳税人应在代开专用发票的备注栏上，加盖本单位的财务专用章或发票专用章。又根据《国家税务总局关于修改&lt;中华人民共和国发票管理办法实施细则&gt;的决定》（国家税务总局令第37号）第二十八条，应在开具发票的发票联和抵扣联加盖本单位的发票专用章。因此代开增值税专用发票应由代开企业在代开的增值税专用发票发票联和抵扣联的备注栏上加盖本单位的发票专用章。因此，自开和代开的增值税专用发票均应由开票单位在发票联和抵扣联加盖本单位的发票专用章。2、开具增值税普通发票，一律都要加盖发票专用章吗？增值税普通发票（折叠票）由基本联次或者基本联次附加其他联次构成，分为两联版和五联版两种。如果您是自己开具的是增值税普通发票（折叠票），根据《国家税务总局关于修改&lt;中华人民共和国发票管理办法实施细则&gt;的决定》（国家税务总局令第37号）第二十八条，应在开具发票的发票联加盖本单位的发票专用章。如果您是申请由税务机关代开增值税普通发票（当然必须符合代开的情形和范围），由税务机关在发票的备注栏上，加盖税务机关代开发票专用章。3、增值税普通发票（卷票）需要加盖发票专用章吗？根据《国家税务总局关于启用增值税普通发票（卷票）有关事项的公告》(国家税务总局公告2016年第82号)规定，增值税普通发票（卷票）分为两种规格：57mm×177.8mm、76mm×177.8mm，均为单联。由纳税人自行开具，由于发票联次是单联，应在开具增值税普通发票（卷票）时加盖本单位发票专用章。4、增值税电子发票是否需要加盖发票专用章？根据《国家税务总局关于推行通过增值税电子发票系统开具的增值税电子普通发票有关问题的公告》（国家税务总局公告2015年第84号）第三条，增值税电子普通发票的开票方和受票方需要纸质发票的，可以自行打印增值税电子普通发票的版式文件，其法律效力、基本用途、基本使用规定等与税务机关监制的增值税普通发票相同。因此，电子发票是可以由开票方和受票方自行打印的，电子发票上相应位置已有开票系统生成的电子签章（发票专用章），所以不需要另外再加盖发票专用章。5、机动车销售统一发票也需在发票联和抵扣联加盖发票专用章吗？从事机动车零售业务的单位和个人，在销售机动车（不包括销售旧机动车）收取款项时，开具机动车销售统一发票。机动车销售统一发票为电脑六联式发票。根据《国家税务总局关于使用新版机动车销售统一发票有关问题的通知》(国税函〔2006〕479号)规定，应在发票联加盖财务专用章或发票专用章，抵扣联和报税联不得加盖印章。03这6种发票，一定要检查备注栏有不少粉丝咨询不同发票的备注栏应如何填写，那么备注栏作为发票的一部分，在什么情况下开具发票需要填写？如何填写？下面一起来看看发票备注栏那些您不知道的事吧。04发票还有这些热点问题1.发票可以盖财务专用章或公章么？答：不可以。根据《中华人民共和国发票管理办法》(中华人民共和国国务院令第587号)第二十二条规定，发票应当加盖发票专用章。2.发票既盖了财务专用章，又盖了发票专用章，这样可以么？答：不可以。发票上只需盖发票专用章。3.发票上盖了发票专用章，但是盖的不清晰，怎么办？答：可以在旁边补盖一个清晰的章，或者将发票作废或红冲。4.发票上的发票专用章盖反了，发票还有效么？答：有效。5.发票若未按规定加盖发票专用章，会有什么影响？答：根据《中华人民共和国发票管理办法》(中华人民共和国国务院令第587号)第三十五条规定，未加盖发票专用章的，由税务机关责令改正，可以处1万元以下的罚款；有违法所得的予以没收。6.发票的记账联要不要盖章？答：根据《中华人民共和国发票管理办法实施细则》第二十八条规定：“单位和个人在开具发票时，必须做到按照号码顺序填开，填写项目齐全，内容真实，字迹清楚，全部联次一次打印，内容完全一致，并在发票联和抵扣联加盖发票专用章。”因此，记账联无需盖章。7.盖的发票专用章名称和销售方名称不一致，该发票是否一定有问题？答：不一定。如果是经税务机关委托代征税款的单位，其为代征税款的商户代开的普通发票，应加盖受托代征单位的发票专用章，此时发票专用章名称与实际销售方(商户)名称不一致，是正常的。8.代开的发票怎么盖章？答：代开的增值税专用发票，需要收款方加盖发票专用章，不需要加盖税务机关代开发票专用章；代开普通发票，必须加盖税务机关代开发票专用章！附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
8,76855261,https://api.zhihu.com/articles/76855261,转眼间，2019年初级会计考试已经过去两个多月时间了！这段时间高顿君一直被学员们追问初级会计证书什么时候领取？特此，今天高顿君就统一为大家讲解下。一、初级会计证书什么时候领取？初级会计考试合格证领取通知，一般在考试成绩公布2-3个月后开始公布。具体领证方式及时间，各地区差异较大，请以当地管理部门的通知为准。以下是高顿君整理的2019年全国各地区初级会计证书领取时间表，目前只有部分地区公布了证书领取时间，其他地区待定。二、初级会计师证书领取所需材料成绩合格的考生在领取初级会计师证书时，需按管理部门的要求提供相关证明材料。以下领取材料信息由往年政策总结得出，仅供参考，准确信息，请大家关注当地考试管理机构发布的通知。1、初级会计考试成绩合格单：部分地区不需提供，建议考生认真阅读领证通知。2、毕业证：考生本人具备报名资格的学历（或学位）证书原件，部分地区还要求考生提供复印件。3、身份证：考生本人有效身份证件原件。4、照片：考生本人近期免冠证件照（尺寸和张数各省市有差异，具体以当地管理部门为准）。5、考试合格登记表：用钢笔或签字笔填写《资格考试合格人员登记表》一式二份（具体表样下载及张数会在当地证书领取通知上注明）。三、初级会计职称证书领取期限根据《人力资源社会保障部办公厅关于启用新版专业技术人员职业资格证书的通知》（人社厅发[2017]141号）文件精神，考试结束满五年仍未领取的，由省人事考试中心统一回收销毁。建议考生考后密切关注领取通知，及时领证。附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
9,76197486,https://api.zhihu.com/articles/76197486,迎来新的一月据说在8月份大街上看到的只有两种人1.放暑假的2.没放暑假的而据说会计也分为两种人1.正常休息的2.加班狗距离端午假期也过去一个多月了但很多朋友一定觉得好久没有小长假的样子没错从现在到下一个小长假“中秋节”还有一个多月距离七天豪华大礼包“国庆节”还有2个多月还要经历近1个多月的0假期的折磨真想单曲循环一首《好惨一群人》送给大家不过！别心塞，也许你还不知道今年下半年将多一个节日喜！提！假！期！国务院办公厅发布，2019年下半年版放假通知，今年如下中秋节连放三天：9月13日-9月15日国庆节连放七天：10月1日-10月7日9月29日（星期日）10月12日（星期六）上班看出哪里不同了吗？今年的10月7日正是一年一度的重阳节换句话说今年的重阳节放假（哈哈哈高顿君好久没皮了，请允许高顿君调皮一下）虽然处在国庆七天假期中但是对于一个“无法定假日身份”的重阳节能在今年放假，是一件很值得开心的事因为——“重阳节放假”你终于有时间去陪家中老人了！加班怎么办？中秋、国庆加班没关系三倍工资等着你根据《中华人民共和国劳动法》规定休息日安排劳动者工作又不能安排补休的支付不低于工资的百分之二百的工资报酬法定休假日安排劳动者工作的支付不低于工资的百分之三百的工资报酬那这段时间若是加班的话工资是怎么计算的呢？看下图☟长假不够，年假来凑虽然羊毛出在羊身上还要调休两天上班但七天小长假还是很给力的一下子就凑出一个欧洲七日游那些年欠你的旅游，国庆节统统还给你但有的小伙伴就要说了七天也不能满足我仗剑走天涯的梦想快给我再想想办法！这个时候就要有请我们的拼假小助手年假上线了那么年假到底能休几天呢？▼年休假天数根据职工累计工作时间确定。职工在同一或者不同用人单位工作期间，以及依照法律、行政法规或者国务院规定视同工作期间，应当计为累计工作时间。1、职工累计工作已满1年不满10年的，年休假5天；2、职工累计工作已满10年不满20年的，年休假10天；3、职工累计工作已满20年的，年休假15天。此外女职工一定关心休了产假还能休年假吗？相关的具体解答请看下面▼1、年休假是自己安排还是单位安排？单位根据生产、工作的具体情况，并考虑职工本人意愿，统筹安排职工年休假。如果临近年底，建议还未安排职工休完年休假的单位，尽早给予合理安排。2、休了产假还能休年假吗？职工依法享受的——探亲假、婚丧假、产假等国家规定的假期，因工伤停工留薪期间，不计入年休假假期。国家法定休假日、休息日也不计入年休假的假期。3、年底时间紧工作多，单位安排不了年休假，可以放到明年再休吗？年休假在1个年度内可以集中安排，也可以分段安排，一般不跨年度安排。单位因生产、工作特点确有必要跨年度安排职工年休假的，可以跨1个年度安排，但应征得职工本人同意。4、来不及休年假，单位可以支付工资代替吗？单位经职工同意不安排年休假或者安排职工天数少于应休天数的，应当在本年度内对职工应休未休年休假天数，按照其日工资收入的300%支付工资报酬，其中包含用人单位支付职工正常工作期间的工资收入，换言之，就是额外支付日工资收入的200%。好了，下半年的假期都在这里了多搬几块砖吧毕竟转眼就到年底回家在七大姑八大姨的催婚下多挣点钱还是能挽回一点尊严的或者安心学习多考几个证书回家换压岁钱吧附：16G资料包，初级会计、cpa、会计做账、excel技巧应有尽有，传送门放在评论里。
